created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 17 23:23:58 +0000 2024;1747761710671315380;Samsung lanzó hoy el Galaxy S24 Ultra con un cuerpo de titanio. Se plantea la comparación con el iPhone 15 Pro Max.  ¿Ustedes que opinan? ¿Se le acerca? https://t.co/MgAm0aKtXr;0;0;0;0;es;1634261548200763395;1747761710671315380;iStorela_;https://twitter.com/iStorela_/status/1747761710671315380
Wed Jan 17 23:23:58 +0000 2024;1747761709777904046;@MetsCeQueTuVeux Mince je ne savais pas 💀 je vais modifier le tweet pour mettre iphone 15 😭;0;1;0;0;fr;4406833708;1747760030135312621;Boris_Gauty;https://twitter.com/Boris_Gauty/status/1747761709777904046
Wed Jan 17 23:23:26 +0000 2024;1747761576113787253;The person that may have lost an IPhone 15 pro along the Queens Highway  it’s at our lab. Not a crack or scratch. Can come get it   RT;0;0;1;1;en;1446531953105190918;1747761576113787253;locxR__;https://twitter.com/locxR__/status/1747761576113787253
Wed Jan 17 23:23:14 +0000 2024;1747761527963504708;Samsung Galaxy S24 Ultra Specs vs. S23 Ultra vs. iPhone 15 Pro Max: Premium Phones Compared https://t.co/NbhLgX69it https://t.co/88H3Px1vK4;0;0;0;0;en;765251755655434240;1747761527963504708;iphoneprogo;https://twitter.com/iphoneprogo/status/1747761527963504708
Wed Jan 17 23:22:49 +0000 2024;1747761420567986265;@jemz_one Alafu kuna mwanamke hamkutii hata huyo sokwe hapo na anataka iphone 15;0;0;0;0;tl;1714836754685980672;1747576535345688888;ApsonPeter;https://twitter.com/ApsonPeter/status/1747761420567986265
Wed Jan 17 23:21:09 +0000 2024;1747761001616101613;Samsung Galaxy S24 Ultra Specs vs. S23 Ultra vs. iPhone 15 Pro Max: Premium Phones Compared - CNET https://t.co/1q9nI7gXAo;0;0;0;0;en;417970657;1747761001616101613;ZonaAbierta_;https://twitter.com/ZonaAbierta_/status/1747761001616101613
Wed Jan 17 23:20:54 +0000 2024;1747760937770381551;iPhone昨日1日使っても10パーしか減らんかったのに今日もう15減ってるの何;0;1;0;0;ja;1109415103;1747760937770381551;_3kun;https://twitter.com/_3kun/status/1747760937770381551
Wed Jan 17 23:20:12 +0000 2024;1747760765136769179;Prr, imagina perder um iPhone 15 pro mar 🤡;0;0;1;4;pt;1062345946900635649;1747760765136769179;pri_morena7;https://twitter.com/pri_morena7/status/1747760765136769179
Wed Jan 17 23:19:21 +0000 2024;1747760548081471983;🎉 Exciting News! 🎉 Win an iPhone 15 Pro Max worth 1,399 in this iPhone Giveaway https://t.co/Aj3YZqhT5E 🌍 This international giveaway ends in 7 Days...#iphone #giveaway #freeiphone;0;0;0;0;en;1599452722373222406;1747760548081471983;Moodleyrahil14;https://twitter.com/Moodleyrahil14/status/1747760548081471983
Wed Jan 17 23:18:55 +0000 2024;1747760440388587951;@Dexerto iPhone 15 energy;0;0;0;0;en;2926341064;1747727794316984356;opuap_;https://twitter.com/opuap_/status/1747760440388587951
Wed Jan 17 23:18:31 +0000 2024;1747760338273968232;@ImASpaceCat Jynxzi's Black Ice iPhone case adds a touch of elegance to their style.;0;0;0;0;en;258531187;1747539360562495517;raptorsfan15;https://twitter.com/raptorsfan15/status/1747760338273968232
Wed Jan 17 23:18:08 +0000 2024;1747760242652537206;@soyaakinohara iPhone 15「、、、、、、」;0;1;0;1;en;1656645086376247296;1747690184622432558;tawawafestival;https://twitter.com/tawawafestival/status/1747760242652537206
Wed Jan 17 23:17:14 +0000 2024;1747760015073554864;@theapplehub nah, hustle migrated from a Pixel 8 Pro to an iPhone 15 Pro Max, this phone just feels intentional and well built;0;0;0;1;en;569633849;1747389380413861928;nx_edc;https://twitter.com/nx_edc/status/1747760015073554864
Wed Jan 17 23:15:20 +0000 2024;1747759538109915322;Switched to iPhone after 15+ years of android ownership. It’s been 24 hours. I don’t *hate* it.;0;1;0;0;en;1318557455618576384;1747759538109915322;TurkeyBritches;https://twitter.com/TurkeyBritches/status/1747759538109915322
Wed Jan 17 23:15:00 +0000 2024;1747759453674340430;Samsung Galaxy S24 Ultra vs iPhone 15 Pro Max: Features, camera, price, specifications.  #SamsungGalaxyS24 #GalaxyS24Ultra #Samsung #Apple #iPhone15ProMax   https://t.co/q9q0qu4dzv;0;1;0;4;en;240649814;1747759453674340430;TimesNow;https://twitter.com/TimesNow/status/1747759453674340430
Wed Jan 17 23:14:54 +0000 2024;1747759431176126971;@rezerofagg Iphone 15 aí;0;1;0;0;pt;1320692267133358080;1747757120278151185;Mura_173;https://twitter.com/Mura_173/status/1747759431176126971
Wed Jan 17 23:14:44 +0000 2024;1747759386821280164;@wysterixx He was so fine and then he bought his overfilled + bad nose job but kind of pretty wife/gf an iPhone 15;0;0;0;1;en;1598342457766432771;1747743863719043390;Dahlias_Secret;https://twitter.com/Dahlias_Secret/status/1747759386821280164
Wed Jan 17 23:14:23 +0000 2024;1747759298984190017;guys I'm getting an iphone 15 Pro on Friday or Saturday and I can't waitttt;0;1;0;2;en;1421192620785688577;1747759298984190017;JordanMPH123;https://twitter.com/JordanMPH123/status/1747759298984190017
Wed Jan 17 23:14:09 +0000 2024;1747759242495578478;学校で皆んなはiphne13.14.15とかなのに自分だけiPhone SEなのなんか複雑な気持ちになる。;0;1;1;1;ja;1733442675268100096;1747759242495578478;siro235711;https://twitter.com/siro235711/status/1747759242495578478
Wed Jan 17 23:14:08 +0000 2024;1747759236719722845;@RosangelConce iPhone 15 Pro Max con un buen zoom y la vista 20/20 🥹🥹😂;0;1;0;0;es;375275382;1747736541294678224;Kassamboy;https://twitter.com/Kassamboy/status/1747759236719722845
Wed Jan 17 23:13:55 +0000 2024;1747759181275525590;Oppo Reno 5G and Honor X9a, claiming for Iphone 15 Promax😂;0;0;0;0;en;1401501731742052358;1747759181275525590;anndesesyete17;https://twitter.com/anndesesyete17/status/1747759181275525590
Wed Jan 17 23:13:48 +0000 2024;1747759154301927925;@emupachi_777 設定とかのアカウントはどっかに書いて置かないと、忘れた時やトラブルの時に役にたつから控えといた方が良いよ😉  Googleはアカウントとかは保存しますか？で預かって貰えるから再始動した時とかは勝手に出てくるから便利だよ😉今の15は充電タイプCだけど充電の互換性とかもだし、独自だからiPhoneは;0;1;0;0;ja;1541309520399327233;1747570202630611319;Za7tDR00jHwDI5T;https://twitter.com/Za7tDR00jHwDI5T/status/1747759154301927925
Wed Jan 17 23:13:46 +0000 2024;1747759143791075434;I have had an advertisement show up on my Amazon Fire for a 16TB High Speed SSD for $42.99, which is too good to be true. But I have not been able to have this ad show on my PC or iPhone. Tried to post a tweet but could not.  Has anyone actually purchased this drive?;1;0;0;0;en;1459978220871192579;1747759143791075434;RayFrye15;https://twitter.com/RayFrye15/status/1747759143791075434
Wed Jan 17 23:12:13 +0000 2024;1747758755712737727;@iHateApplee @MatthewHereFR haha you’re going to act like they don’t look identical but when the iphone 15 looks different than the 14 you just go blind and can’t see the difference.;0;0;0;2;en;1657909507937239041;1747715320368832732;jjt056;https://twitter.com/jjt056/status/1747758755712737727
Wed Jan 17 23:11:29 +0000 2024;1747758567866671387;just got the iphone 15 and all of my shit is gone because the data didnr transfer omg;0;0;0;0;en;1423197107670953988;1747758567866671387;barbzarmageddon;https://twitter.com/barbzarmageddon/status/1747758567866671387
Wed Jan 17 23:10:46 +0000 2024;1747758389772353987;@RafidurJho9125 @sklyarov @theapplehub Then fckin buy one for 15 bucks, if you can afford a iPhone you can afford 15 bucks once;0;1;0;0;en;774876523757182976;1747389380413861928;tim_krnk;https://twitter.com/tim_krnk/status/1747758389772353987
Wed Jan 17 23:10:02 +0000 2024;1747758204363100300;GVAVIY Caricabatterie Wireless 3 in 1 Compatibile con iPhone, Caricatore Pieghevole Magnetico Compatibile con iPhone 15/14/13/12, iWatch 9/8/7/6//5/4/3/2/SE, AirPods 3/2 Pro.  https://t.co/h7drWsEdW8 https://t.co/zrWNUvb6e9;0;0;0;0;it;1298581686750453760;1747758204363100300;DanieleFalzoi;https://twitter.com/DanieleFalzoi/status/1747758204363100300
Wed Jan 17 23:09:44 +0000 2024;1747758127863243158;@sakitechonline iPhone 15 Pro Max (preferably just Pro though);0;0;0;0;en;1426661997689675780;1747697130410566062;UhsanYlocres;https://twitter.com/UhsanYlocres/status/1747758127863243158
Wed Jan 17 23:09:00 +0000 2024;1747757944265916579;How to install Whitestone Aegis 360 Case for iPhone 15 https://t.co/8iHZwWVsea - @YouTube;0;0;0;0;en;1481977226568830978;1747757944265916579;pixeldomeglass;https://twitter.com/pixeldomeglass/status/1747757944265916579
Wed Jan 17 23:08:58 +0000 2024;1747757936615608755;iOS 17.3 RC has been released globally for all iPhone SE 2nd gen or later, XR, XS/XS Max all the way to the new iPhone 15 series. This update introduces additional security measures with Stolen Device Protection, as well as other features, bug fixes, and security updates. https://t.co/XHIW8Vn6Ze;0;1;0;0;en;39450743;1747757936615608755;RenzLuigi09;https://twitter.com/RenzLuigi09/status/1747757936615608755
Wed Jan 17 23:08:40 +0000 2024;1747757862401814573;Samsung lança Galaxy S24, rival do iPhone 15, com inteligência artificial para fotos e textos  veja preços no Brasil https://t.co/wyN4kGkFQ9 https://t.co/PzwhpqzFz7;0;0;0;0;pt;340602474;1747757862401814573;IniciativaNerd;https://twitter.com/IniciativaNerd/status/1747757862401814573
Wed Jan 17 23:08:20 +0000 2024;1747757775466463438;@PUBGMOBILE_JP iPhone 15 Proが欲しいです。 #PUBGぺこらボイス化計画;0;0;0;0;ja;88320206;1744917005332041814;hisaton;https://twitter.com/hisaton/status/1747757775466463438
Wed Jan 17 23:06:34 +0000 2024;1747757334581956643;🎉 Exciting News! 🎉 Win an iPhone 15 Pro Max worth 1,399 in this iPhone Giveaway https://t.co/jzo10sTMAc 🌍 This international giveaway ends in 7 Days...#iphone #giveaway #freeiphone;0;0;0;0;en;1578387710573699073;1747757334581956643;DIYElephant;https://twitter.com/DIYElephant/status/1747757334581956643
Wed Jan 17 23:05:51 +0000 2024;1747757152008073274;O mar levou meu iPhone 15 mano até agr sem acreditar kkkkkkm vou ter q comprar outro só de raiva, não posso ficar só com o 14, quando descarrega já tem q ter outro pá hr;24;20;1;431;pt;1373314090618195977;1747757152008073274;menorde1bilhao;https://twitter.com/menorde1bilhao/status/1747757152008073274
Wed Jan 17 23:04:00 +0000 2024;1747756688721993867;iPhone 15 Pro Max was the fastest 5G phone in US in Q4, reports Ookla https://t.co/3ToB74r9gB #android #tech;0;0;0;0;en;50766916;1747756688721993867;Androidheadline;https://twitter.com/Androidheadline/status/1747756688721993867
Wed Jan 17 23:03:07 +0000 2024;1747756463156842670;🚨 Comparamos a fondo el iPhone 15 Pro Max con el Samsung Galaxy S24 Ultra 📱 https://t.co/pemmGmXfz7 👇 https://t.co/TY994koGWt;0;0;1;1;es;111595856;1747756463156842670;iPadizate;https://twitter.com/iPadizate/status/1747756463156842670
Wed Jan 17 23:00:54 +0000 2024;1747755904966238562;マイナンバーカード読み取り対応スマホに ・iPhone 15 ・iPhone 15 Plus ・iPhone 15 Pro ・iPhone 15 Pro Max が追加されました。  https://t.co/k2r5xhXMM0;0;0;0;1;ja;1275057315402493959;1747755904966238562;nukunuku_blog;https://twitter.com/nukunuku_blog/status/1747755904966238562
Wed Jan 17 23:00:47 +0000 2024;1747755878798049754;書きました→ 【新製品】旧正月むけ辰年デザインのiPhone 15/15 Proケース「OtterBox Lumen Series Case（MagSafe対応）」Apple公式サイトで販売開始 https://t.co/ulvIJrGEA7;2;0;0;2;ja;87661470;1747755878798049754;iArigato;https://twitter.com/iArigato/status/1747755878798049754
Wed Jan 17 23:00:32 +0000 2024;1747755814746534184;sabe a semelhança entre s24 e iPhone 15? ambos são criados a partir de trabalho escravo promovido por multibilionários 😁👍;0;0;0;0;pt;1427365184709013509;1747755814746534184;milliemocreiuda;https://twitter.com/milliemocreiuda/status/1747755814746534184
Wed Jan 17 22:59:23 +0000 2024;1747755523221450924;U dy use iPhone 15 dy laugh who dy build houses 🏘 you go sleep for icloud...!!!;0;0;0;0;en;1480837476835074048;1747755523221450924;worldbest775;https://twitter.com/worldbest775/status/1747755523221450924
Wed Jan 17 22:58:58 +0000 2024;1747755419009687946;Why didn’t anyone tell me this iPhone pro max 15 have so many features ?;0;0;0;0;en;1411114600205012994;1747755419009687946;dre_stackhouse;https://twitter.com/dre_stackhouse/status/1747755419009687946
Wed Jan 17 22:58:12 +0000 2024;1747755227984650583;【Amazonで販売中】  iPhone 15 Pro 512GB ブラックチタニウム  https://t.co/CXfVzHxbAN 07:58  #ad;0;0;1;0;ja;1551722890420453377;1747755227984650583;anemone_tar;https://twitter.com/anemone_tar/status/1747755227984650583
Wed Jan 17 22:58:11 +0000 2024;1747755224234901743;Amazon購入可能  iPhone 15 Pro 512GB ブラックチタニウム  https://t.co/EPXKZEsCP2 07:58  #ad;0;0;0;0;ja;1547504233343483904;1747755224234901743;ANALYSIS_GIRL;https://twitter.com/ANALYSIS_GIRL/status/1747755224234901743
Wed Jan 17 22:58:11 +0000 2024;1747755221785489899;Amazonで販売中  iPhone 15 Pro 512GB ブラックチタニウム  https://t.co/tue7LObSvl 07:58  #ad;0;0;0;0;ja;1557555601085181952;1747755221785489899;GLp1JK3E3EbBAT0;https://twitter.com/GLp1JK3E3EbBAT0/status/1747755221785489899
Wed Jan 17 22:58:10 +0000 2024;1747755218887164396;【Amazonで販売中】  iPhone 15 Pro 512GB ブラックチタニウム  https://t.co/BaPkRmvma5 07:58  #ad;0;0;0;0;ja;1550857768373891072;1747755218887164396;anzu_commun;https://twitter.com/anzu_commun/status/1747755218887164396
Wed Jan 17 22:58:07 +0000 2024;1747755204433653786;Amazon Amazonベーシック USB-C to USB-A 2.0 高速充電ケーブル ナイロン編みコード 速度480Mbps USB-IF認証取得 Apple iPhone 15/iPad/Samsung Galaxy/タブレット/ノートパソコン用 1.8 m ダークグレー https://t.co/znFc985V4Z;0;0;0;0;ja;1592706921571971073;1747755204433653786;Gonk521190;https://twitter.com/Gonk521190/status/1747755204433653786
Wed Jan 17 22:55:57 +0000 2024;1747754662432776632;مبروك للمنتخب المغربي! 🎉 احتفالًا بالفوز، أعلن عن مسابقة لربح iPhone 15 Pro Max. الشروط: قم بالإعجاب والريتويت. قد يتم اختيار الفائزة بناءً على معايير خاصة وربما نحتاج إلى اجتماع سري مع المرشحة لاختيار لون الهاتف قبل الاعلان عن النتائج!;0;0;0;0;ar;95341329;1747754662432776632;netdur;https://twitter.com/netdur/status/1747754662432776632
Wed Jan 17 22:55:44 +0000 2024;1747754605444837381;Why am I having urges to give up my iPhone 15 Pro Max and get this? https://t.co/rOchct8ZCW;0;0;0;0;en;24852669;1747754605444837381;callmefaggg;https://twitter.com/callmefaggg/status/1747754605444837381
Wed Jan 17 22:54:15 +0000 2024;1747754234525946273;Samsung Galaxy S24 Ultra Specs vs. S23 Ultra vs. iPhone 15 Pro Max: Premium Phones Compared https://t.co/NBGq08VKwG https://t.co/bKEolOVgGS;0;0;0;0;en;765736670998200321;1747754234525946273;androidprogo;https://twitter.com/androidprogo/status/1747754234525946273
Wed Jan 17 22:54:13 +0000 2024;1747754225227227320;@wonmin9yu iphone 15 pro max daw yle;0;1;0;0;tl;1511222208034934788;1747641124729278719;yogirlchay;https://twitter.com/yogirlchay/status/1747754225227227320
Wed Jan 17 22:53:54 +0000 2024;1747754144809574872;@matheuskise iPhone 15, 15 pro e Pro Max 🤢;0;0;0;2;it;3711480801;1747702101331914967;leo90barbosa;https://twitter.com/leo90barbosa/status/1747754144809574872
Wed Jan 17 22:52:47 +0000 2024;1747753864697106462;quick lil mall vlog, copped the iphone 15 pro.   https://t.co/6S4ubEqVGT;0;0;2;1;en;40713200;1747753864697106462;KixLikeNinjas;https://twitter.com/KixLikeNinjas/status/1747753864697106462
Wed Jan 17 22:52:42 +0000 2024;1747753840873505106;@eiFito No es como que el Iphone sea muy diferente del 14 al 15 🤔;0;1;0;3;es;573144799;1747749059484426680;J0nnesy;https://twitter.com/J0nnesy/status/1747753840873505106
Wed Jan 17 22:52:34 +0000 2024;1747753811349778760;Question is the new iPhone 15 worth it?;0;6;0;0;en;19659965;1747753811349778760;rugbychick;https://twitter.com/rugbychick/status/1747753811349778760
Wed Jan 17 22:52:27 +0000 2024;1747753779972407458;@teilswing チタニウム素材採用で重量1gしか減ってないのか…ってちょっとガッカリ気味です(iPhone 15 Proが大幅に軽量化したのを見たあとですし);0;1;0;1;ja;2647142557;1747752235180925321;st_krmr;https://twitter.com/st_krmr/status/1747753779972407458
Wed Jan 17 22:52:24 +0000 2024;1747753768257515858;Smh @fivebelow would have these cases for every other phone except mine majority of the ones in store &amp  online are only for iPhone 13, 14, 15 &amp  15 plus😭😤😐where’s the cute shit like this for the 15 pro🤦🏽‍♀️🤔💁🏽‍♀️ https://t.co/Xfy1TXYWnR;0;0;0;0;en;1606414517138759680;1747753768257515858;iamyourflyness;https://twitter.com/iamyourflyness/status/1747753768257515858
Wed Jan 17 22:52:03 +0000 2024;1747753679229210642;@mikecoringou @augusttoxzz @macearimeus @cam2kit @c0ldleaf @collins_grande @cauenasty @AlvesGabee @L0VISK @passarinhoannd @GDonato13 @parelopopiss @andybuterax @eovicxzp @IIlitchh @Rui010408 @thistargaryen @shutupneeko @infoari @spidersswift @tlouiestar @limawxq_ @eupardola @tutys3d3 @natndias @zvectorzy @_idkwhoismari @donododay @sweetenergus @ArielCesarr @ghlwzg7 @thelightalex @biajeweled137 @yesandluv @giimgomes @m4rccu @niyefvz @gsutavw @allydlc13 @myheadhills @Dheivid_3003 @stilestun mando sim amg, 2024 vem ai um iphone 15 na tua vida;0;2;0;1;pt;1371196310;1747710037924204758;rainsdropws;https://twitter.com/rainsdropws/status/1747753679229210642
Wed Jan 17 22:52:03 +0000 2024;1747753678650372495;"#PR #ad #amazon #アマゾンレビュー #ポイント #お得 #拡散希望RT #フォロー   (🧚💍Venus🐊 #アマゾン ""お薦め❗💖)   1️⃣💖.Apple iPhone 15 (128  ＜#Amazon＞    2️⃣💍.値段 ¥ 124801  3️⃣🧚.お勧め BEST10   [🉐 #アマゾンプライム GO👇]https://t.co/HBa5cTWtFQ""";0;0;0;0;ja;1629717395073015808;1747753678650372495;decorgalaxy80;https://twitter.com/decorgalaxy80/status/1747753678650372495
Wed Jan 17 22:51:54 +0000 2024;1747753643074257263;As a lifetime android user only. I've never used an apple product. I'll be in March I will officially be switching to iPhone 15 pro max. I need a device that can do it all and has no friction with the apps I use. iPhone just works better on most apps especially social media.;0;1;0;0;en;1218700811418701826;1747753643074257263;IAmVehement;https://twitter.com/IAmVehement/status/1747753643074257263
Wed Jan 17 22:51:36 +0000 2024;1747753567023423813;旧機種「#iPhone 14」が「#15」を上回って1位 今売れているスマートフォンランキングTOP10 2024/1/18  #ITニュース https://t.co/pyIFNMPID3;0;0;1;0;ja;2884909906;1747753567023423813;itit_news;https://twitter.com/itit_news/status/1747753567023423813
Wed Jan 17 22:51:36 +0000 2024;1747753566121447575;@BraydenCreation Took it yesterday from Metro while I was in Paris. It’s iPhone 15 Pro btw https://t.co/RvzUUHdQqt;0;0;0;0;en;977849793190989825;1747303456413553108;call_me_Artush;https://twitter.com/call_me_Artush/status/1747753566121447575
Wed Jan 17 22:51:22 +0000 2024;1747753505753018691;Samsung Galaxy S24 Plus vs. iPhone 15 Pro: Which should you buy? https://t.co/PWdPZ4CM6V https://t.co/dHcKbT9waS;0;0;0;0;en;765736670998200321;1747753505753018691;androidprogo;https://twitter.com/androidprogo/status/1747753505753018691
Wed Jan 17 22:51:10 +0000 2024;1747753458504221003;大谷翔平選手 ロサンゼルスエンジェルス 8インチ20cm スーパースターシリーズ ボブルヘッド  アメリカ限定 楽天で予約できるみたい✨ 🔻🔻 https://t.co/n8wm8oslPe  2024年4月以降発売予定  デコピンちゃん可愛いですね😄  大谷セレクション #大谷翔平選手 #デコピン #PR;0;0;0;0;ja;1677321265688764418;1747753458504221003;kiririri0902;https://twitter.com/kiririri0902/status/1747753458504221003
Wed Jan 17 22:51:02 +0000 2024;1747753422181253575;@_kendamclain Apple's new iPhone sets a tech standard. Innovative features and sleek design redefine smartphones. Game-changer.;0;0;0;1;en;258531187;1747643458444280299;raptorsfan15;https://twitter.com/raptorsfan15/status/1747753422181253575
Wed Jan 17 22:50:56 +0000 2024;1747753398579933613;Ok idk if I like the iPhone 15 I fr might go back to my 13;0;0;0;0;en;2612745522;1747753398579933613;MustBeMaKayla;https://twitter.com/MustBeMaKayla/status/1747753398579933613
Wed Jan 17 22:49:57 +0000 2024;1747753151527027044;🍎 ÓTIMO❗️  ✅ Apple iPhone 15 Plus (128 GB) ( 4 cores, exceto rosa )  🔥 Por: R$ 6.353 no Pix   🎯 Usem o cupom: GANHOU40  🛒 Link: https://t.co/475AxB1s2h . ⚠️ Loja Oficial Loja oficial Apple no Mercado Livre https://t.co/2yLc7qyGfs;0;0;0;0;pt;1737096098915684352;1747753151527027044;ofertasmegap;https://twitter.com/ofertasmegap/status/1747753151527027044
Wed Jan 17 22:49:50 +0000 2024;1747753123018392029;🎉 Exciting News! 🎁 We've just revealed the lucky winner of our iPhone 15 Giveaway! 📱🌟 Watch the testimonial video to see the joy and excitement. Tap below! 👇  https://t.co/9ebms1TrNY  #iPhone15 #iPhoneGiveaway #YourCommsGroup #YCG;0;0;0;0;en;1266471986089385987;1747753123018392029;YourCommsGroup;https://twitter.com/YourCommsGroup/status/1747753123018392029
Wed Jan 17 22:48:40 +0000 2024;1747752829329297882;【Amazonで販売中】  iPhone 15 Pro Max 512GB ホワイトチタニウム  https://t.co/PSBJlSJsBL 07:48  #ad;0;0;0;0;ja;1550857768373891072;1747752829329297882;anzu_commun;https://twitter.com/anzu_commun/status/1747752829329297882
Wed Jan 17 22:48:37 +0000 2024;1747752814045208735;Amazon購入可能  iPhone 15 Pro Max 512GB ホワイトチタニウム  https://t.co/elXLqy0AyT 07:48  #ad;0;0;0;0;ja;1547504233343483904;1747752814045208735;ANALYSIS_GIRL;https://twitter.com/ANALYSIS_GIRL/status/1747752814045208735
Wed Jan 17 22:48:14 +0000 2024;1747752718947537348;Aconteceu!!! Meu namorado que odiava Apple comprou um iPhone 15 Pro hahahaha 🙏🏾🙏🏾🙏🏾 obrigada meu Deus, não aguentava mais passar foto pelo drive pq ele não tinha AIRDROP;0;2;0;22;pt;1632062153103376384;1747752718947537348;_ashleymlia;https://twitter.com/_ashleymlia/status/1747752718947537348
Wed Jan 17 22:48:03 +0000 2024;1747752672219001031;【Amazonで販売中】  iPhone 15 Pro Max 512GB ブルーチタニウム  https://t.co/uSIZmX6yYt 07:47  #ad;0;0;0;0;ja;1551722890420453377;1747752672219001031;anemone_tar;https://twitter.com/anemone_tar/status/1747752672219001031
Wed Jan 17 22:48:01 +0000 2024;1747752666351239465;Amazonで販売中  iPhone 15 Pro Max 512GB ブルーチタニウム  https://t.co/ecpjmMKXNH 07:47  #ad;0;0;0;0;ja;1557555601085181952;1747752666351239465;GLp1JK3E3EbBAT0;https://twitter.com/GLp1JK3E3EbBAT0/status/1747752666351239465
Wed Jan 17 22:47:43 +0000 2024;1747752586927882695;#PUBGぺこらボイス化計画 iPhone 15 Pro!;0;0;0;0;it;85986550;1747752586927882695;matsu_family;https://twitter.com/matsu_family/status/1747752586927882695
Wed Jan 17 22:47:31 +0000 2024;1747752538127175829;Amazon購入可能  iPhone 15 Pro Max 1TB ナチュラルチタニウム  https://t.co/s1ocDt9hVT 07:47  #ad;0;0;0;0;ja;1547504233343483904;1747752538127175829;ANALYSIS_GIRL;https://twitter.com/ANALYSIS_GIRL/status/1747752538127175829
Wed Jan 17 22:47:30 +0000 2024;1747752532716437915;【Amazonで販売中】  iPhone 15 Pro Max 1TB ナチュラルチタニウム  https://t.co/NTqDN2zsgc 07:47  #ad;0;0;0;0;ja;1550857768373891072;1747752532716437915;anzu_commun;https://twitter.com/anzu_commun/status/1747752532716437915
Wed Jan 17 22:46:57 +0000 2024;1747752396812689709;【Amazonで販売中】  iPhone 15 Pro Max 512GB ナチュラルチタニウム  https://t.co/NtOwJSAhnP 07:46  #ad;0;0;0;0;ja;1551722890420453377;1747752396812689709;anemone_tar;https://twitter.com/anemone_tar/status/1747752396812689709
Wed Jan 17 22:46:56 +0000 2024;1747752390953193923;Amazonで販売中  iPhone 15 Pro Max 512GB ナチュラルチタニウム  https://t.co/jvDXN8K106 07:46  #ad;0;0;0;0;ja;1557555601085181952;1747752390953193923;GLp1JK3E3EbBAT0;https://twitter.com/GLp1JK3E3EbBAT0/status/1747752390953193923
Wed Jan 17 22:46:54 +0000 2024;1747752382954406323;iPhone 📱 15 Pro Max White Titanium 🤞🏾❤️;0;0;0;0;en;485938821;1747752382954406323;prettyflawers;https://twitter.com/prettyflawers/status/1747752382954406323
Wed Jan 17 22:46:49 +0000 2024;1747752363321082277;iPhone 15 ProなどApple公式が異例の緊急値下げ  中国ではHuawei製品の台頭によりiPhone 15シリーズの売上げが大きく落ち込んでいたのが最大の理由と思われる今回のセール  このような異例の策をとらなければならないほど、Appleは痛手を受けていたようです  https://t.co/5MX3XbevFN;0;0;0;0;ja;2738715601;1747752363321082277;vntk2zl;https://twitter.com/vntk2zl/status/1747752363321082277
Wed Jan 17 22:46:35 +0000 2024;1747752304433094800;iPhone 15 vs Galaxy S24: ¡la batalla de los smartphones más top del mercado! ⚔️📱 https://t.co/E17BGIsdZ6 👇 https://t.co/fW8OTy5fVU;0;0;1;0;es;111595856;1747752304433094800;iPadizate;https://twitter.com/iPadizate/status/1747752304433094800
Wed Jan 17 22:46:25 +0000 2024;1747752262724960466;Amazon購入可能  iPhone 15 Pro 1TB ブラックチタニウム  https://t.co/Yf1bzvzhZn 07:46  #ad;0;0;0;0;ja;1547504233343483904;1747752262724960466;ANALYSIS_GIRL;https://twitter.com/ANALYSIS_GIRL/status/1747752262724960466
Wed Jan 17 22:46:24 +0000 2024;1747752257381429658;【Amazonで販売中】  iPhone 15 Pro 1TB ブラックチタニウム  https://t.co/FvNvxubkSV 07:46  #ad;0;0;0;0;ja;1550857768373891072;1747752257381429658;anzu_commun;https://twitter.com/anzu_commun/status/1747752257381429658
Wed Jan 17 22:46:10 +0000 2024;1747752199311253679;iPhone 15見たけど、スゴイ進化してるよね。48MPメインカメラにUSB-Cも搭載だって！でも店頭では見つけられなくて。Amazon見たら、iPhone 13が再販されてて、価格もいい感じかも。これにしようかな。 #PR  https://t.co/yZntmBc3k3;0;0;0;0;ja;1662627408221212672;1747752199311253679;furauyatoyo;https://twitter.com/furauyatoyo/status/1747752199311253679
Wed Jan 17 22:45:52 +0000 2024;1747752121301373076;【Amazonで販売中】  iPhone 15 Pro 1TB ホワイトチタニウム  https://t.co/lod8HYv1hW 07:45  #ad;0;0;0;0;ja;1551722890420453377;1747752121301373076;anemone_tar;https://twitter.com/anemone_tar/status/1747752121301373076
Wed Jan 17 22:45:50 +0000 2024;1747752115601285130;Amazonで販売中  iPhone 15 Pro 1TB ホワイトチタニウム  https://t.co/zmE94Ls7lS 07:45  #ad;0;0;0;0;ja;1557555601085181952;1747752115601285130;GLp1JK3E3EbBAT0;https://twitter.com/GLp1JK3E3EbBAT0/status/1747752115601285130
Wed Jan 17 22:45:30 +0000 2024;1747752030641537085;Galaxy S24 Ultra vs iPhone 15 Pro Max  Apple is the trend settler again 💀  #SamsungUnpacked https://t.co/4SMPwGnRyl;6;15;13;112;en;4173075047;1747752030641537085;MeiDoctor;https://twitter.com/MeiDoctor/status/1747752030641537085
